date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
3/8/2018,10,3,0,5.8,2,53,No moonrise,10:16 AM,6:13 AM,5:58 PM,2,5,8,5,22,65,68,0.1,1026,10,10,338,17,shanghai
3/9/2018,11,1,0,8.7,3,45,12:05 AM,10:57 AM,6:12 AM,5:58 PM,-1,9,10,9,9,0,50,0,1028,11,10,282,8,shanghai
3/10/2018,15,4,0,8.7,4,38,12:58 AM,11:41 AM,6:11 AM,5:59 PM,4,13,13,13,11,1,56,0,1025,15,10,169,9,shanghai
3/11/2018,18,7,0,11.6,3,31,1:49 AM,12:26 PM,6:10 AM,6:00 PM,5,12,13,12,16,31,63,0,1024,18,10,130,11,shanghai
3/12/2018,21,11,0,11.6,5,24,2:37 AM,1:16 PM,6:09 AM,6:00 PM,9,16,17,16,16,30,65,0,1020,21,10,165,12,shanghai
3/13/2018,24,12,0,11.6,5,16,3:22 AM,2:07 PM,6:07 AM,6:01 PM,13,18,19,18,18,9,72,0,1017,24,10,162,13,shanghai
3/14/2018,24,15,0,11.6,6,9,4:04 AM,3:01 PM,6:06 AM,6:02 PM,15,19,19,19,21,43,78,0,1015,24,10,162,15,shanghai
3/15/2018,20,12,0,6,4,2,4:44 AM,3:56 PM,6:05 AM,6:02 PM,15,17,17,17,13,90,86,2.5,1014,20,10,151,9,shanghai
3/16/2018,12,8,0,7.4,2,0,5:22 AM,4:52 PM,6:04 AM,6:03 PM,3,7,9,7,19,87,68,0.8,1024,12,10,16,15,shanghai
3/17/2018,13,8,0,8.8,3,0,5:58 AM,5:49 PM,6:03 AM,6:04 PM,6,9,11,9,20,60,74,0,1024,13,10,105,15,shanghai
3/18/2018,17,10,0,7.4,3,5,6:33 AM,6:47 PM,6:01 AM,6:04 PM,11,13,14,13,15,79,82,3,1016,17,9,223,11,shanghai
3/19/2018,11,8,0,7.5,3,13,7:08 AM,7:47 PM,6:00 AM,6:05 PM,7,9,10,9,17,97,79,0,1017,11,10,338,13,shanghai
3/20/2018,9,6,0,7.8,2,20,7:45 AM,8:47 PM,5:59 AM,6:05 PM,4,5,8,5,19,97,74,0,1018,9,10,306,15,shanghai
3/21/2018,8,5,0,9.1,2,27,8:24 AM,9:49 PM,5:58 AM,6:06 PM,3,4,7,4,21,78,78,0.1,1020,8,10,311,16,shanghai
3/22/2018,16,4,0,12.5,4,34,9:06 AM,10:52 PM,5:56 AM,6:07 PM,6,13,13,13,8,7,63,0,1019,16,10,243,7,shanghai
3/23/2018,20,8,0,12.5,5,42,9:53 AM,11:55 PM,5:55 AM,6:07 PM,8,16,16,16,11,5,60,0,1020,20,10,181,9,shanghai
3/24/2018,21,10,0,12.5,4,49,10:44 AM,No moonset,5:54 AM,6:08 PM,9,16,17,16,11,32,62,0,1022,21,10,134,8,shanghai
3/25/2018,20,13,0,10.5,4,56,11:41 AM,12:56 AM,5:53 AM,6:09 PM,11,17,17,17,15,51,70,0,1023,20,10,144,11,shanghai
3/26/2018,22,13,0,12.6,5,63,12:41 PM,1:54 AM,5:52 AM,6:09 PM,12,18,18,18,12,14,72,0.1,1021,22,10,170,10,shanghai
3/27/2018,22,12,0,12.6,5,71,1:45 PM,2:48 AM,5:50 AM,6:10 PM,13,19,19,19,13,6,73,0,1018,22,10,152,10,shanghai
3/28/2018,24,12,0,12.6,6,78,2:50 PM,3:37 AM,5:49 AM,6:11 PM,14,21,21,21,15,1,68,0,1016,24,10,155,12,shanghai
3/29/2018,24,13,0,11.9,4,85,3:55 PM,4:22 AM,5:48 AM,6:11 PM,13,18,19,18,16,32,74,0,1017,24,10,126,12,shanghai
3/30/2018,22,14,0,12.7,5,93,4:58 PM,5:03 AM,5:47 AM,6:12 PM,14,18,18,18,15,35,78,0,1021,22,10,97,12,shanghai
3/31/2018,22,12,0,12.7,5,96,6:00 PM,5:42 AM,5:45 AM,6:12 PM,11,17,18,17,18,28,70,0,1018,22,10,134,13,shanghai
4/1/2018,27,14,0,12.7,6,89,7:01 PM,6:18 AM,5:44 AM,6:13 PM,15,21,21,21,15,11,70,0,1014,27,10,159,11,shanghai
4/2/2018,26,16,0,12.7,6,81,8:00 PM,6:55 AM,5:43 AM,6:14 PM,16,22,22,21,16,35,71,0,1013,26,10,150,12,shanghai
4/3/2018,26,17,0,12.7,6,74,8:58 PM,7:32 AM,5:42 AM,6:14 PM,17,22,22,21,21,23,77,0.8,1013,26,10,154,16,shanghai
4/4/2018,18,12,0,8,4,66,9:54 PM,8:10 AM,5:40 AM,6:15 PM,12,16,16,16,16,82,80,3.9,1016,18,10,27,13,shanghai
4/5/2018,17,8,0,8,3,59,10:49 PM,8:50 AM,5:39 AM,6:16 PM,9,11,13,11,14,99,81,5.1,1015,17,10,108,11,shanghai
4/6/2018,17,8,0,12.8,3,51,11:41 PM,9:34 AM,5:38 AM,6:16 PM,2,11,12,11,23,41,53,0.2,1023,17,9,316,18,shanghai
4/7/2018,14,7,0,12.8,4,44,No moonrise,10:19 AM,5:37 AM,6:17 PM,-4,11,13,11,17,2,32,0,1026,14,10,297,14,shanghai
4/8/2018,21,8,0,12.8,5,36,12:30 AM,11:07 AM,5:36 AM,6:18 PM,5,16,17,16,16,0,47,0,1019,21,10,193,14,shanghai
4/9/2018,24,12,0,12.8,6,28,1:17 AM,11:58 AM,5:34 AM,6:18 PM,9,21,21,21,17,0,49,0,1017,24,10,177,13,shanghai
4/10/2018,27,15,0,12.9,6,21,2:00 AM,12:50 PM,5:33 AM,6:19 PM,13,23,23,22,21,1,58,0,1011,27,10,171,16,shanghai
4/11/2018,28,16,0,12.9,6,13,2:40 AM,1:44 PM,5:32 AM,6:19 PM,12,23,23,22,16,15,55,0,1012,28,10,149,12,shanghai
4/12/2018,21,15,0,12.9,4,6,3:19 AM,2:39 PM,5:31 AM,6:20 PM,10,18,19,18,24,48,59,0,1015,21,10,89,18,shanghai
4/13/2018,18,16,0,8.1,4,0,3:55 AM,3:37 PM,5:30 AM,6:21 PM,13,17,17,17,27,97,78,1.3,1014,18,8,113,18,shanghai
4/14/2018,17,12,0,8.1,3,0,4:30 AM,4:34 PM,5:29 AM,6:21 PM,10,14,15,14,23,89,74,0.1,1015,17,10,307,18,shanghai
4/15/2018,20,11,0,13,5,0,5:06 AM,5:34 PM,5:27 AM,6:22 PM,5,16,17,16,11,11,49,0,1020,20,10,194,9,shanghai
4/16/2018,16,10,0,11.9,3,1,5:42 AM,6:35 PM,5:26 AM,6:23 PM,3,14,14,14,8,39,51,0,1021,16,10,97,6,shanghai
4/17/2018,21,9,0,13,5,9,6:20 AM,7:39 PM,5:25 AM,6:23 PM,8,18,18,18,8,1,52,0,1020,21,10,136,7,shanghai
4/18/2018,24,11,0,13,5,17,7:02 AM,8:43 PM,5:24 AM,6:24 PM,11,20,20,20,13,0,56,0,1017,24,10,145,11,shanghai
4/19/2018,26,13,0,13,6,24,7:48 AM,9:48 PM,5:23 AM,6:25 PM,14,23,23,23,14,0,60,0,1016,26,10,138,12,shanghai
4/20/2018,24,16,0,13,5,32,8:39 AM,10:51 PM,5:22 AM,6:25 PM,14,20,21,20,27,20,70,0,1016,24,10,142,20,shanghai
4/21/2018,25,18,0,13.1,5,39,9:35 AM,11:51 PM,5:21 AM,6:26 PM,16,22,22,21,26,45,74,0.4,1013,25,10,152,19,shanghai
4/22/2018,30,19,0,13.1,7,47,10:35 AM,No moonset,5:20 AM,6:27 PM,19,26,26,25,14,37,71,0,1010,30,10,169,10,shanghai
4/23/2018,26,15,0,9.4,5,54,11:38 AM,12:46 AM,5:19 AM,6:27 PM,17,20,21,20,13,76,81,3.5,1009,26,9,130,10,shanghai
4/24/2018,16,13,0,8.2,3,62,12:42 PM,1:36 AM,5:18 AM,6:28 PM,10,14,15,14,21,86,72,0,1015,16,10,324,16,shanghai
4/25/2018,23,12,0,13.1,5,69,1:45 PM,2:21 AM,5:17 AM,6:29 PM,9,18,19,18,11,16,58,0,1016,23,10,199,9,shanghai
4/26/2018,24,12,0,13.1,6,77,2:47 PM,3:02 AM,5:16 AM,6:29 PM,9,19,20,19,8,22,53,0,1016,24,10,132,7,shanghai
4/27/2018,27,16,0,13.2,6,85,3:49 PM,3:40 AM,5:15 AM,6:30 PM,12,23,23,23,9,15,53,0,1018,27,10,184,7,shanghai
4/28/2018,27,16,0,13.2,6,92,4:48 PM,4:16 AM,5:14 AM,6:31 PM,13,23,23,22,13,14,57,0,1017,27,10,123,9,shanghai
4/29/2018,28,17,0,13.2,7,100,5:48 PM,4:52 AM,5:13 AM,6:31 PM,16,25,25,24,15,28,61,0,1011,28,10,171,11,shanghai
4/30/2018,31,21,0,13.2,6,100,6:45 PM,5:28 AM,5:12 AM,6:32 PM,20,28,28,26,12,26,69,1.6,1011,31,10,154,9,shanghai
5/1/2018,31,20,0,13.2,6,89,7:43 PM,6:05 AM,5:11 AM,6:33 PM,20,29,29,26,13,55,71,4.5,1010,31,10,210,9,shanghai
5/2/2018,27,15,0,13.2,5,82,8:38 PM,6:45 AM,5:10 AM,6:33 PM,16,23,23,22,19,47,66,2.7,1014,27,10,198,16,shanghai
5/3/2018,25,14,0,13.3,6,75,9:33 PM,7:27 AM,5:09 AM,6:34 PM,7,22,22,21,12,7,42,0,1019,25,10,209,10,shanghai
5/4/2018,27,15,0,13.3,5,68,10:23 PM,8:11 AM,5:08 AM,6:35 PM,12,24,24,24,15,15,46,0,1018,27,10,128,11,shanghai
5/5/2018,21,18,0,8.3,4,60,11:12 PM,8:59 AM,5:07 AM,6:36 PM,14,20,20,20,26,75,72,2,1013,21,10,179,17,shanghai
5/6/2018,27,20,0,10.8,5,53,11:56 PM,9:49 AM,5:06 AM,6:36 PM,20,25,25,23,22,64,80,1.1,1005,27,10,201,13,shanghai
5/7/2018,21,16,0,8.3,4,46,No moonrise,10:40 AM,5:05 AM,6:37 PM,16,20,20,20,18,87,80,1.3,1007,21,10,159,13,shanghai
5/8/2018,24,15,0,13.3,4,39,12:37 AM,11:34 AM,5:05 AM,6:38 PM,12,20,20,20,12,41,64,0,1013,24,10,184,10,shanghai
5/9/2018,22,13,0,13.3,5,31,1:16 AM,12:27 PM,5:04 AM,6:38 PM,13,21,21,21,11,8,63,0,1021,22,10,83,9,shanghai
5/10/2018,21,14,0,13.4,5,24,1:52 AM,1:23 PM,5:03 AM,6:39 PM,12,18,19,18,18,10,69,0,1021,21,10,122,15,shanghai
5/11/2018,26,15,0,13.4,6,17,2:27 AM,2:19 PM,5:02 AM,6:40 PM,15,22,22,21,22,25,69,0.3,1014,26,10,150,17,shanghai
5/12/2018,30,20,0,10.8,6,9,3:02 AM,3:18 PM,5:01 AM,6:40 PM,20,27,27,25,11,73,74,6.7,1009,30,10,215,8,shanghai
5/13/2018,29,20,0,13.4,7,2,3:37 AM,4:18 PM,5:01 AM,6:41 PM,20,27,27,25,11,35,74,0.2,1010,29,9,141,10,shanghai
5/14/2018,30,19,0,13.4,7,0,4:14 AM,5:21 PM,5:00 AM,6:42 PM,21,28,28,26,17,17,75,0,1008,30,10,143,13,shanghai
5/15/2018,33,23,0,13.8,7,0,4:55 AM,6:26 PM,4:59 AM,6:42 PM,23,32,32,29,19,15,71,0.5,1005,33,10,164,14,shanghai
5/16/2018,35,25,0,13.8,8,5,5:40 AM,7:33 PM,4:59 AM,6:43 PM,23,36,36,31,19,5,65,0,1003,35,10,173,15,shanghai
5/17/2018,35,25,0,13.9,8,12,6:29 AM,8:39 PM,4:58 AM,6:44 PM,22,34,34,31,13,24,61,1.4,1003,35,10,180,10,shanghai
5/18/2018,33,22,0,13.3,6,19,7:25 AM,9:43 PM,4:57 AM,6:44 PM,22,32,32,29,12,44,68,8.2,1007,33,9,130,9,shanghai
5/19/2018,21,20,0,8.7,5,27,8:26 AM,10:41 PM,4:57 AM,6:45 PM,18,21,22,21,16,96,84,1.5,1010,21,9,80,13,shanghai
5/20/2018,21,19,0,8.7,4,34,9:30 AM,11:35 PM,4:56 AM,6:46 PM,16,20,20,20,20,98,80,0.4,1012,21,9,71,16,shanghai
5/21/2018,21,19,0,8.7,5,41,10:35 AM,No moonset,4:56 AM,6:46 PM,18,20,21,20,18,100,86,0.1,1013,21,10,92,13,shanghai
5/22/2018,26,20,0,8.7,5,48,11:39 AM,12:21 AM,4:55 AM,6:47 PM,19,24,24,23,19,93,83,1.3,1011,26,10,223,14,shanghai
5/23/2018,27,18,0,13.3,5,56,12:41 PM,1:04 AM,4:55 AM,6:48 PM,8,22,22,23,15,32,42,0,1014,27,10,139,12,shanghai
5/24/2018,27,17,0,13.9,6,63,1:43 PM,1:42 AM,4:54 AM,6:48 PM,9,25,25,24,18,22,42,0,1010,27,10,138,14,shanghai
5/25/2018,28,21,0,13.3,6,70,2:42 PM,2:18 AM,4:54 AM,6:49 PM,19,27,27,25,13,56,72,0,1004,28,10,125,11,shanghai
5/26/2018,26,21,0,8.7,5,78,3:40 PM,2:53 AM,4:53 AM,6:49 PM,20,26,26,24,11,87,80,3.2,1007,26,10,95,9,shanghai
5/27/2018,27,21,0,8.7,5,85,4:37 PM,3:28 AM,4:53 AM,6:50 PM,20,26,26,24,6,89,77,0.4,1010,27,10,121,5,shanghai
5/28/2018,30,21,0,13.3,6,92,5:34 PM,4:04 AM,4:53 AM,6:51 PM,20,28,28,26,7,45,72,0,1010,30,10,147,6,shanghai
5/29/2018,29,22,0,13.3,6,99,6:30 PM,4:42 AM,4:52 AM,6:51 PM,21,27,27,25,10,45,79,0,1011,29,10,141,8,shanghai
5/30/2018,29,22,0,12.2,6,100,7:25 PM,5:23 AM,4:52 AM,6:52 PM,21,28,28,26,8,65,76,0.4,1011,29,10,113,6,shanghai
5/31/2018,21,18,0,9.9,4,89,8:17 PM,6:06 AM,4:52 AM,6:52 PM,17,21,22,21,10,81,78,8.1,1015,21,9,129,8,shanghai
6/1/2018,27,17,0,14,6,74,9:07 PM,6:52 AM,4:51 AM,6:53 PM,15,25,25,25,11,5,57,0,1016,27,10,134,9,shanghai
6/2/2018,27,18,0,14,6,67,9:53 PM,7:42 AM,4:51 AM,6:53 PM,15,24,24,23,12,23,61,0,1015,27,10,123,9,shanghai
6/3/2018,25,21,0,12.2,5,59,10:35 PM,8:32 AM,4:51 AM,6:54 PM,17,24,24,22,11,60,74,0.8,1012,25,10,119,9,shanghai
6/4/2018,28,20,0,11.1,6,52,11:15 PM,9:25 AM,4:51 AM,6:55 PM,18,27,27,25,7,51,66,0.9,1011,28,10,166,5,shanghai
6/5/2018,26,21,0,8.8,5,44,11:51 PM,10:18 AM,4:51 AM,6:55 PM,19,26,26,24,11,94,75,2.2,1012,26,8,237,8,shanghai
6/6/2018,28,20,0,13.4,6,36,No moonrise,11:13 AM,4:51 AM,6:56 PM,19,27,27,25,13,22,71,0,1011,28,10,143,11,shanghai
6/7/2018,29,20,0,14.1,7,29,12:25 AM,12:07 PM,4:50 AM,6:56 PM,20,28,28,25,13,19,75,0,1011,29,10,119,11,shanghai
6/8/2018,26,21,0,11.1,5,21,1:00 AM,1:04 PM,4:50 AM,6:57 PM,20,26,26,24,11,68,78,0,1008,26,10,100,9,shanghai
6/9/2018,26,20,0,11.1,5,14,1:34 AM,2:02 PM,4:50 AM,6:57 PM,19,25,25,23,12,72,76,0,1004,26,10,83,10,shanghai
6/10/2018,26,21,0,12.2,5,6,2:09 AM,3:02 PM,4:50 AM,6:57 PM,19,25,25,23,5,68,78,1.4,1003,26,9,133,4,shanghai
6/11/2018,31,20,0,14.1,7,0,2:47 AM,4:05 PM,4:50 AM,6:58 PM,17,28,28,26,14,13,59,0,1003,31,10,240,12,shanghai
6/12/2018,32,21,0,14.1,7,0,3:29 AM,5:12 PM,4:50 AM,6:58 PM,19,30,30,28,13,7,60,0,1004,32,10,166,11,shanghai
6/13/2018,33,24,0,14.1,8,0,4:16 AM,6:19 PM,4:50 AM,6:59 PM,19,31,31,29,20,4,56,0,1003,33,10,158,16,shanghai
6/14/2018,30,23,0,14.1,7,1,5:10 AM,7:26 PM,4:50 AM,6:59 PM,21,31,31,28,16,2,66,0,1003,30,10,134,14,shanghai
6/15/2018,30,22,0,14.1,7,9,6:09 AM,8:29 PM,4:50 AM,6:59 PM,19,28,28,26,16,7,64,0,1006,30,10,116,14,shanghai
6/16/2018,28,21,0,13.4,6,16,7:14 AM,9:27 PM,4:50 AM,7:00 PM,18,26,26,24,17,54,69,0,1009,28,10,85,14,shanghai
6/17/2018,28,21,0,12.3,6,24,8:21 AM,10:18 PM,4:50 AM,7:00 PM,20,27,27,25,19,64,73,0.1,1007,28,10,126,15,shanghai
6/18/2018,31,23,0,14.5,7,31,9:28 AM,11:03 PM,4:51 AM,7:00 PM,22,30,30,27,18,55,74,0,1004,31,10,130,14,shanghai
6/19/2018,32,24,0,11.2,7,39,10:33 AM,11:44 PM,4:51 AM,7:01 PM,23,33,33,29,13,64,75,6.4,1001,32,10,124,9,shanghai
6/20/2018,24,22,0,9.1,5,46,11:36 AM,No moonset,4:51 AM,7:01 PM,20,25,25,23,16,81,85,12,1005,24,9,44,12,shanghai
6/21/2018,29,21,0,13.4,6,54,12:36 PM,12:20 AM,4:51 AM,7:01 PM,19,28,28,26,11,30,68,0,1009,29,10,75,9,shanghai
6/22/2018,22,19,0,9.1,5,61,1:35 PM,12:56 AM,4:51 AM,7:01 PM,19,22,23,22,18,79,85,13.4,1008,22,8,84,13,shanghai
6/23/2018,26,20,0,11.2,5,69,2:32 PM,1:31 AM,4:52 AM,7:01 PM,19,24,24,23,11,70,79,2.8,1007,26,10,93,8,shanghai
6/24/2018,26,21,0,9.1,5,77,3:29 PM,2:06 AM,4:52 AM,7:02 PM,22,27,27,24,14,88,87,0.7,1008,26,10,120,11,shanghai
6/25/2018,34,24,0,14.5,8,84,4:24 PM,2:42 AM,4:52 AM,7:02 PM,25,36,36,30,14,31,74,0,1008,34,8,153,10,shanghai
6/26/2018,37,27,0,14.5,8,92,5:19 PM,3:22 AM,4:52 AM,7:02 PM,25,40,40,33,18,7,66,0,1007,37,10,190,13,shanghai
6/27/2018,37,28,0,14.5,7,99,6:12 PM,4:03 AM,4:53 AM,7:02 PM,24,39,39,33,18,17,60,0,1005,37,10,211,14,shanghai
6/28/2018,35,28,0,11.2,7,100,7:03 PM,4:48 AM,4:53 AM,7:02 PM,23,36,36,31,19,52,63,3.8,1002,35,10,246,14,shanghai
6/29/2018,31,26,0,14.5,7,86,7:50 PM,5:37 AM,4:53 AM,7:02 PM,24,34,34,30,11,18,71,1.4,1002,31,10,154,9,shanghai
6/30/2018,30,26,0,9.1,6,78,8:33 PM,6:27 AM,4:54 AM,7:02 PM,24,32,32,28,16,65,80,1,1004,30,10,152,12,shanghai
7/1/2018,30,26,0,13.4,6,75,9:14 PM,7:19 AM,4:54 AM,7:02 PM,24,32,32,28,18,69,81,0,1004,30,10,154,13,shanghai
7/2/2018,32,25,0,14.5,7,68,9:52 PM,8:12 AM,4:55 AM,7:02 PM,24,33,33,29,16,35,78,0,1001,32,10,128,13,shanghai
7/3/2018,32,25,0,11.2,6,61,10:26 PM,9:06 AM,4:55 AM,7:02 PM,24,33,33,29,11,62,76,0,999,32,10,122,9,shanghai
7/4/2018,33,25,0,13.4,7,54,11:00 PM,10:00 AM,4:55 AM,7:02 PM,25,35,35,29,13,47,77,2.3,999,33,10,132,10,shanghai
7/5/2018,30,26,0,10.1,6,46,11:33 PM,10:54 AM,4:56 AM,7:02 PM,25,32,32,27,16,72,86,4.1,1000,30,10,129,13,shanghai
7/6/2018,30,26,0,12.3,6,39,No moonrise,11:50 AM,4:56 AM,7:02 PM,25,33,33,28,18,73,87,4.6,1001,30,7,94,13,shanghai
7/7/2018,31,26,0,10.1,6,32,12:07 AM,12:48 PM,4:57 AM,7:02 PM,25,32,32,28,23,88,84,7.8,1004,31,9,83,17,shanghai
7/8/2018,33,26,0,13.4,7,24,12:42 AM,1:48 PM,4:57 AM,7:01 PM,25,36,36,30,18,44,78,5,1005,33,9,134,13,shanghai
7/9/2018,33,26,0,14.4,8,17,1:21 AM,2:51 PM,4:58 AM,7:01 PM,25,36,36,30,22,12,75,0,1008,33,10,153,17,shanghai
7/10/2018,32,26,0,14.4,8,10,2:04 AM,3:57 PM,4:58 AM,7:01 PM,24,34,34,29,23,24,76,0,1009,32,10,130,18,shanghai
7/11/2018,31,27,0,10.1,6,3,2:53 AM,5:03 PM,4:59 AM,7:01 PM,24,33,33,29,35,73,77,1.3,1008,31,10,117,26,shanghai
7/12/2018,33,27,0,12.3,7,0,3:50 AM,6:09 PM,4:59 AM,7:00 PM,24,34,34,29,31,44,76,0,1008,33,10,146,24,shanghai
7/13/2018,33,26,0,14,8,0,4:52 AM,7:10 PM,5:00 AM,7:00 PM,24,34,34,29,26,23,75,0,1009,33,10,154,20,shanghai
7/14/2018,32,26,0,14,8,4,6:00 AM,8:06 PM,5:00 AM,7:00 PM,23,34,34,29,24,6,71,0,1009,32,10,156,19,shanghai
7/15/2018,32,26,0,13.6,8,12,7:09 AM,8:56 PM,5:01 AM,6:59 PM,23,33,33,29,23,10,72,0,1009,32,10,148,18,shanghai
7/16/2018,32,26,0,13.6,7,19,8:17 AM,9:40 PM,5:02 AM,6:59 PM,24,33,33,29,24,14,73,0,1009,32,10,146,18,shanghai
7/17/2018,32,26,0,13.6,8,26,9:24 AM,10:19 PM,5:02 AM,6:59 PM,24,35,35,30,21,22,75,0.1,1009,32,10,143,17,shanghai
7/18/2018,32,26,0,13.6,8,34,10:27 AM,10:56 PM,5:03 AM,6:58 PM,24,34,34,29,21,20,73,0,1009,32,10,143,16,shanghai
7/19/2018,33,26,0,13.6,8,41,11:28 AM,11:32 PM,5:03 AM,6:58 PM,24,35,35,30,19,6,72,0,1008,33,10,138,16,shanghai
7/20/2018,33,26,0,13.5,8,48,12:26 PM,No moonset,5:04 AM,6:57 PM,24,34,34,30,17,26,73,0,1007,33,10,119,14,shanghai
7/21/2018,33,26,0,13.3,7,55,1:24 PM,12:07 AM,5:05 AM,6:57 PM,24,35,35,30,21,44,72,0.6,1004,33,10,63,16,shanghai
7/22/2018,28,27,0,8.4,6,63,2:19 PM,12:44 AM,5:05 AM,6:56 PM,24,32,32,27,42,92,84,15.4,995,28,9,201,27,shanghai
7/23/2018,32,27,0,13.3,7,70,3:15 PM,1:22 AM,5:06 AM,6:56 PM,25,35,35,30,24,43,77,0.9,1002,32,10,138,18,shanghai
7/24/2018,34,27,0,13.3,7,77,4:08 PM,2:03 AM,5:06 AM,6:55 PM,26,38,38,31,12,40,76,0.1,1004,34,9,199,9,shanghai
7/25/2018,37,28,0,13.5,8,84,4:59 PM,2:46 AM,5:07 AM,6:55 PM,26,41,41,32,13,17,71,0,1005,37,10,172,10,shanghai
7/26/2018,38,28,0,13.3,7,92,5:47 PM,3:33 AM,5:08 AM,6:54 PM,26,43,43,34,9,25,67,5.8,1005,38,9,153,7,shanghai
7/27/2018,36,28,0,13.5,7,99,6:32 PM,4:22 AM,5:08 AM,6:53 PM,26,41,41,33,10,17,71,4.8,1006,36,10,148,7,shanghai
7/28/2018,37,28,0,13.4,7,100,7:14 PM,5:14 AM,5:09 AM,6:53 PM,26,42,42,33,7,11,67,1.2,1006,37,10,123,6,shanghai
7/29/2018,37,28,0,13.4,8,86,7:52 PM,6:07 AM,5:09 AM,6:52 PM,25,42,42,34,6,14,64,0,1005,37,10,127,5,shanghai
7/30/2018,36,28,0,13.4,8,79,8:28 PM,7:01 AM,5:10 AM,6:51 PM,25,41,41,33,7,17,64,0.1,1004,36,10,161,6,shanghai
7/31/2018,35,28,0,13.4,8,75,9:02 PM,7:55 AM,5:11 AM,6:51 PM,24,37,37,31,9,22,66,0,1004,35,10,82,8,shanghai
8/1/2018,34,27,0,13.4,7,65,9:35 PM,8:49 AM,5:11 AM,6:50 PM,24,37,37,31,12,26,66,1.4,1004,34,10,110,10,shanghai
8/2/2018,34,28,0,13.4,8,57,10:07 PM,9:44 AM,5:12 AM,6:49 PM,24,36,36,31,17,35,68,0,1003,34,10,71,13,shanghai
8/3/2018,31,27,0,9.6,6,50,10:41 PM,10:39 AM,5:13 AM,6:48 PM,25,34,34,29,28,71,81,12.1,998,31,8,156,20,shanghai
8/4/2018,34,27,0,13.3,7,43,11:18 PM,11:38 AM,5:13 AM,6:47 PM,25,37,37,31,22,13,73,0.5,1004,34,10,158,16,shanghai
8/5/2018,34,28,0,13.3,8,36,11:57 PM,12:37 PM,5:14 AM,6:47 PM,26,40,40,32,16,8,74,0,1006,34,10,144,13,shanghai
8/6/2018,35,28,0,13.3,7,28,No moonrise,1:40 PM,5:15 AM,6:46 PM,27,41,41,32,13,12,75,1.2,1006,35,10,137,10,shanghai
8/7/2018,34,27,0,13.3,8,21,12:42 AM,2:44 PM,5:15 AM,6:45 PM,26,39,39,31,14,13,74,0,1006,34,10,125,11,shanghai
8/8/2018,34,27,0,13.3,7,14,1:34 AM,3:49 PM,5:16 AM,6:44 PM,25,38,38,31,12,19,71,1.7,1006,34,10,106,9,shanghai
8/9/2018,34,26,0,13.3,8,6,2:31 AM,4:51 PM,5:16 AM,6:43 PM,25,38,38,32,9,18,69,0,1006,34,10,109,8,shanghai
8/10/2018,36,27,0,13.3,8,0,3:36 AM,5:50 PM,5:17 AM,6:42 PM,25,41,41,33,6,5,63,0,1004,36,10,146,5,shanghai
8/11/2018,35,28,0,13.2,7,0,4:44 AM,6:42 PM,5:18 AM,6:41 PM,24,38,38,32,11,30,67,0.1,1002,35,10,121,9,shanghai
8/12/2018,28,27,0,12,6,1,5:54 AM,7:30 PM,5:18 AM,6:40 PM,25,33,33,28,25,69,84,20.6,1001,28,9,76,15,shanghai
8/13/2018,32,28,0,12,7,8,7:03 AM,8:13 PM,5:19 AM,6:39 PM,25,36,36,30,40,64,77,3.1,1001,32,10,131,28,shanghai
8/14/2018,32,28,0,13.2,7,15,8:09 AM,8:52 PM,5:20 AM,6:38 PM,25,36,36,30,25,45,76,0.6,1005,32,10,119,19,shanghai
8/15/2018,33,27,0,13.2,7,22,9:14 AM,9:30 PM,5:20 AM,6:37 PM,25,37,37,30,18,36,73,0.6,1004,33,10,72,13,shanghai
8/16/2018,32,27,0,8.2,6,30,10:15 AM,10:06 PM,5:21 AM,6:36 PM,25,34,34,29,33,81,78,7.6,998,32,10,96,23,shanghai
8/17/2018,29,26,0,10.7,6,37,11:15 AM,10:42 PM,5:22 AM,6:35 PM,25,33,33,28,45,74,84,5.9,996,29,10,125,29,shanghai
8/18/2018,31,27,0,13.1,6,44,12:12 PM,11:21 PM,5:22 AM,6:34 PM,24,34,34,29,30,50,77,0,1004,31,10,132,22,shanghai
8/19/2018,32,27,0,10.7,6,51,1:09 PM,No moonset,5:23 AM,6:33 PM,25,34,34,29,31,66,77,0.9,1004,32,10,141,22,shanghai
8/20/2018,32,28,0,13.1,7,59,2:03 PM,12:01 AM,5:23 AM,6:32 PM,25,36,36,30,23,31,77,5.9,1003,32,9,159,17,shanghai
8/21/2018,32,27,0,13.1,7,66,2:55 PM,12:44 AM,5:24 AM,6:31 PM,26,37,37,30,11,35,80,18,1002,32,9,118,7,shanghai
8/22/2018,33,26,0,13.1,8,73,3:44 PM,1:30 AM,5:25 AM,6:30 PM,25,35,35,30,15,22,74,0,1001,33,10,116,12,shanghai
8/23/2018,34,26,0,13,8,81,4:30 PM,2:18 AM,5:25 AM,6:29 PM,22,33,33,30,17,18,65,0,1002,34,10,319,14,shanghai
8/24/2018,33,25,0,13,8,88,5:13 PM,3:09 AM,5:26 AM,6:27 PM,19,31,31,29,11,20,56,0,1005,33,10,210,9,shanghai
